"Master_Incident_Number","Response_Date","Time_First_Unit_Assigned","All_Calls","Unit_Assigned","Stop","Arrest","year"
"240227GG2015",2024-02-27,NA,"All Calls",NA,NA,NA,2024
"240227GG2082",2024-02-27,NA,"All Calls",NA,NA,NA,2024
"240227GG2132",2024-02-27,2024-02-27,"All Calls","Unit Assigned",NA,NA,2024
"240228GG1914",2024-02-28,NA,"All Calls",NA,NA,NA,2024
"240229GG1068",2024-02-29,NA,"All Calls",NA,NA,NA,2024
"240229GG1587",2024-02-29,2024-02-29,"All Calls","Unit Assigned",NA,NA,2024
"240229GG1609",2024-02-29,NA,"All Calls",NA,NA,NA,2024
"240301GG0018",2024-03-01,NA,"All Calls",NA,NA,NA,2024
"240302GG1307",2024-03-02,NA,"All Calls",NA,NA,NA,2024
"240302GG1373",2024-03-02,NA,"All Calls",NA,NA,NA,2024
"240302GG1793",2024-03-02,NA,"All Calls",NA,NA,NA,2024
"240303GG0327",2024-03-03,NA,"All Calls",NA,NA,NA,2024
"240303GG1976",2024-03-03,NA,"All Calls",NA,NA,NA,2024
"240306GG1509",2024-03-06,NA,"All Calls",NA,NA,NA,2024
"240306GG1513",2024-03-06,NA,"All Calls",NA,NA,NA,2024
"240307GG0160",2024-03-07,NA,"All Calls",NA,NA,NA,2024
"240307GG0505",2024-03-07,NA,"All Calls",NA,NA,NA,2024
"240307GG1981",2024-03-07,NA,"All Calls",NA,NA,NA,2024
"240308GG0140",2024-03-08,NA,"All Calls",NA,NA,NA,2024
"240308GG0962",2024-03-08,NA,"All Calls",NA,NA,NA,2024
"240308GG0977",2024-03-08,NA,"All Calls",NA,NA,NA,2024
"240308GG1018",2024-03-08,NA,"All Calls",NA,NA,NA,2024
"240308GG1172",2024-03-08,NA,"All Calls",NA,NA,NA,2024
"240308GG1319",2024-03-08,NA,"All Calls",NA,NA,NA,2024
"240308GG2275",2024-03-08,NA,"All Calls",NA,NA,NA,2024
"240309GG0021",2024-03-09,NA,"All Calls",NA,NA,NA,2024
"240309GG0280",2024-03-09,NA,"All Calls",NA,NA,NA,2024
"240309GG1166",2024-03-09,NA,"All Calls",NA,NA,NA,2024
"240309GG1938",2024-03-09,NA,"All Calls",NA,NA,NA,2024
"240309GG2241",2024-03-09,NA,"All Calls",NA,NA,NA,2024
"240310GG0171",2024-03-10,NA,"All Calls",NA,NA,NA,2024
"240312GG1248",2024-03-12,NA,"All Calls",NA,NA,NA,2024
"240313GG0025",2024-03-13,NA,"All Calls",NA,NA,NA,2024
"240313GG1444",2024-03-13,NA,"All Calls",NA,NA,NA,2024
"240313GG1793",2024-03-13,NA,"All Calls",NA,NA,NA,2024
"240314GG1633",2024-03-14,NA,"All Calls",NA,NA,NA,2024
"240314GG2170",2024-03-14,NA,"All Calls",NA,NA,NA,2024
"240314GG2217",2024-03-14,NA,"All Calls",NA,NA,NA,2024
"240315GG0170",2024-03-15,NA,"All Calls",NA,NA,NA,2024
"240315GG2175",2024-03-15,NA,"All Calls",NA,NA,NA,2024
"240316GG1188",2024-03-16,NA,"All Calls",NA,NA,NA,2024
"240316GG1484",2024-03-16,NA,"All Calls",NA,NA,NA,2024
"240316GG2066",2024-03-16,NA,"All Calls",NA,NA,NA,2024
"240317GG1425",2024-03-17,NA,"All Calls",NA,NA,NA,2024
"240317GG1814",2024-03-17,NA,"All Calls",NA,NA,NA,2024
"240318GG0100",2024-03-18,NA,"All Calls",NA,NA,NA,2024
"240318GG2092",2024-03-18,NA,"All Calls",NA,NA,NA,2024
"240320GG0668",2024-03-20,NA,"All Calls",NA,NA,NA,2024
"240321GG0570",2024-03-21,NA,"All Calls",NA,NA,NA,2024
"240323GG0027",2024-03-23,NA,"All Calls",NA,NA,NA,2024
"240323GG1665",2024-03-23,NA,"All Calls",NA,NA,NA,2024
"240323GG2066",2024-03-23,NA,"All Calls",NA,NA,NA,2024
"240324GG1980",2024-03-24,NA,"All Calls",NA,NA,NA,2024
"240325GG0127",2024-03-25,NA,"All Calls",NA,NA,NA,2024
"240325GG1416",2024-03-25,NA,"All Calls",NA,NA,NA,2024
"240325GG1776",2024-03-25,NA,"All Calls",NA,NA,NA,2024
"240326GG0076",2024-03-26,NA,"All Calls",NA,NA,NA,2024
"240326GG2060",2024-03-26,NA,"All Calls",NA,NA,NA,2024
"240328GG0042",2024-03-28,NA,"All Calls",NA,NA,NA,2024
"240328GG0126",2024-03-28,NA,"All Calls",NA,NA,NA,2024
"240328GG1099",2024-03-28,NA,"All Calls",NA,NA,NA,2024
"240328GG1482",2024-03-28,NA,"All Calls",NA,NA,NA,2024
"240328GG1531",2024-03-28,NA,"All Calls",NA,NA,NA,2024
"240328GG1965",2024-03-28,NA,"All Calls",NA,NA,NA,2024
"240329GG1254",2024-03-29,NA,"All Calls",NA,NA,NA,2024
"240329GG2268",2024-03-29,NA,"All Calls",NA,NA,NA,2024
"240330GG0073",2024-03-30,NA,"All Calls",NA,NA,NA,2024
"240330GG0507",2024-03-30,NA,"All Calls",NA,NA,NA,2024
"240330GG1753",2024-03-30,NA,"All Calls",NA,NA,NA,2024
"240330GG1815",2024-03-30,NA,"All Calls",NA,NA,NA,2024
"240330GG1885",2024-03-30,NA,"All Calls",NA,NA,NA,2024
"240330GG2073",2024-03-30,NA,"All Calls",NA,NA,NA,2024
"240331GG1643",2024-03-31,NA,"All Calls",NA,NA,NA,2024
"240331GG1905",2024-03-31,NA,"All Calls",NA,NA,NA,2024
"240331GG1990",2024-03-31,NA,"All Calls",NA,NA,NA,2024
"240331GG2017",2024-03-31,NA,"All Calls",NA,NA,NA,2024
"240401GG0085",2024-04-01,NA,"All Calls",NA,NA,NA,2024
"240401GG1447",2024-04-01,NA,"All Calls",NA,NA,NA,2024
"240401GG1653",2024-04-01,NA,"All Calls",NA,NA,NA,2024
"240402GG0480",2024-04-02,NA,"All Calls",NA,NA,NA,2024
"240403GG2005",2024-04-03,NA,"All Calls",NA,NA,NA,2024
"240404GG1646",2024-04-04,NA,"All Calls",NA,NA,NA,2024
"240405GG1290",2024-04-05,NA,"All Calls",NA,NA,NA,2024
"240405GG1650",2024-04-05,NA,"All Calls",NA,NA,NA,2024
"240405GG2129",2024-04-05,NA,"All Calls",NA,NA,NA,2024
"240407GG0033",2024-04-07,NA,"All Calls",NA,NA,NA,2024
"240407GG0095",2024-04-07,NA,"All Calls",NA,NA,NA,2024
"240407GG0112",2024-04-07,NA,"All Calls",NA,NA,NA,2024
"240407GG0231",2024-04-07,NA,"All Calls",NA,NA,NA,2024
"240407GG0292",2024-04-07,NA,"All Calls",NA,NA,NA,2024
"240407GG0510",2024-04-07,NA,"All Calls",NA,NA,NA,2024
"240407GG0861",2024-04-07,NA,"All Calls",NA,NA,NA,2024
"240407GG1422",2024-04-07,NA,"All Calls",NA,NA,NA,2024
"240409GG0888",2024-04-09,NA,"All Calls",NA,NA,NA,2024
"240409GG1923",2024-04-09,NA,"All Calls",NA,NA,NA,2024
"240409GG1984",2024-04-09,NA,"All Calls",NA,NA,NA,2024
"240410GG1427",2024-04-10,NA,"All Calls",NA,NA,NA,2024
"240412GG1104",2024-04-12,NA,"All Calls",NA,NA,NA,2024
"240412GG1628",2024-04-12,NA,"All Calls",NA,NA,NA,2024
"240414GG1668",2024-04-14,NA,"All Calls",NA,NA,NA,2024
"240415GG1881",2024-04-15,NA,"All Calls",NA,NA,NA,2024
"240416GG2037",2024-04-16,NA,"All Calls",NA,NA,NA,2024
"240417GG0519",2024-04-17,NA,"All Calls",NA,NA,NA,2024
"240418GG1455",2024-04-18,NA,"All Calls",NA,NA,NA,2024
"240418GG2079",2024-04-18,NA,"All Calls",NA,NA,NA,2024
"240419GG0105",2024-04-19,NA,"All Calls",NA,NA,NA,2024
"240419GG0485",2024-04-19,NA,"All Calls",NA,NA,NA,2024
"240419GG1660",2024-04-19,NA,"All Calls",NA,NA,NA,2024
"240419GG2071",2024-04-19,NA,"All Calls",NA,NA,NA,2024
"240419GG2170",2024-04-19,NA,"All Calls",NA,NA,NA,2024
"240419GG2194",2024-04-19,NA,"All Calls",NA,NA,NA,2024
"240420GG0006",2024-04-20,NA,"All Calls",NA,NA,NA,2024
"240420GG0088",2024-04-20,2024-04-20,"All Calls","Unit Assigned",NA,NA,2024
"240420GG0231",2024-04-20,NA,"All Calls",NA,NA,NA,2024
"240421GG0836",2024-04-21,NA,"All Calls",NA,NA,NA,2024
"240421GG2024",2024-04-21,NA,"All Calls",NA,NA,NA,2024
"240422GG1883",2024-04-22,NA,"All Calls",NA,NA,NA,2024
"240422GG2142",2024-04-22,NA,"All Calls",NA,NA,NA,2024
"240424GG1626",2024-04-24,NA,"All Calls",NA,NA,NA,2024
"240425GG0139",2024-04-25,NA,"All Calls",NA,NA,NA,2024
"240425GG1692",2024-04-25,NA,"All Calls",NA,NA,NA,2024
"240425GG2036",2024-04-25,NA,"All Calls",NA,NA,NA,2024
"240426GG0028",2024-04-26,NA,"All Calls",NA,NA,NA,2024
"240426GG1524",2024-04-26,NA,"All Calls",NA,NA,NA,2024
"240426GG2072",2024-04-26,NA,"All Calls",NA,NA,NA,2024
"240426GG2366",2024-04-26,NA,"All Calls",NA,NA,NA,2024
"240426GG2374",2024-04-26,NA,"All Calls",NA,NA,NA,2024
"240427GG0030",2024-04-27,NA,"All Calls",NA,NA,NA,2024
"240427GG0363",2024-04-27,NA,"All Calls",NA,NA,NA,2024
"240427GG1323",2024-04-27,NA,"All Calls",NA,NA,NA,2024
"240427GG2119",2024-04-27,NA,"All Calls",NA,NA,NA,2024
"240429GG0618",2024-04-29,NA,"All Calls",NA,NA,NA,2024
"240429GG1568",2024-04-29,NA,"All Calls",NA,NA,NA,2024
"240430GG1192",2024-04-30,NA,"All Calls",NA,NA,NA,2024
"240501GG1615",2024-05-01,NA,"All Calls",NA,NA,NA,2024
"240501GG2002",2024-05-01,NA,"All Calls",NA,NA,NA,2024
"240502GG1724",2024-05-02,NA,"All Calls",NA,NA,NA,2024
"240502GG1876",2024-05-02,NA,"All Calls",NA,NA,NA,2024
"240503GG0177",2024-05-03,NA,"All Calls",NA,NA,NA,2024
"240503GG1783",2024-05-03,2024-05-03,"All Calls","Unit Assigned",NA,NA,2024
"240504GG1650",2024-05-04,NA,"All Calls",NA,NA,NA,2024
"240504GG1856",2024-05-04,NA,"All Calls",NA,NA,NA,2024
"240505GG1671",2024-05-05,NA,"All Calls",NA,NA,NA,2024
"240505GG1948",2024-05-05,2024-05-05,"All Calls","Unit Assigned",NA,NA,2024
"240505GG2067",2024-05-05,NA,"All Calls",NA,NA,NA,2024
"240506GG1117",2024-05-06,NA,"All Calls",NA,NA,NA,2024
"240509GG1236",2024-05-09,NA,"All Calls",NA,NA,NA,2024
"240509GG2211",2024-05-09,NA,"All Calls",NA,NA,NA,2024
"240510GG1262",2024-05-10,NA,"All Calls",NA,NA,NA,2024
"240510GG2276",2024-05-10,NA,"All Calls",NA,NA,NA,2024
"240511GG0205",2024-05-11,NA,"All Calls",NA,NA,NA,2024
"240511GG2359",2024-05-11,NA,"All Calls",NA,NA,NA,2024
"240512GG0048",2024-05-12,NA,"All Calls",NA,NA,NA,2024
"240512GG0337",2024-05-12,NA,"All Calls",NA,NA,NA,2024
"240512GG0791",2024-05-12,NA,"All Calls",NA,NA,NA,2024
"240512GG0799",2024-05-12,NA,"All Calls",NA,NA,NA,2024
"240512GG1179",2024-05-12,NA,"All Calls",NA,NA,NA,2024
"240512GG2015",2024-05-12,NA,"All Calls",NA,NA,NA,2024
"240512GG2016",2024-05-12,NA,"All Calls",NA,NA,NA,2024
"240513GG2129",2024-05-13,2024-05-13,"All Calls","Unit Assigned",NA,NA,2024
"240514GG0725",2024-05-14,NA,"All Calls",NA,NA,NA,2024
"240517GG1996",2024-05-17,NA,"All Calls",NA,NA,NA,2024
"240517GG1999",2024-05-17,NA,"All Calls",NA,NA,NA,2024
"240518GG1059",2024-05-18,NA,"All Calls",NA,NA,NA,2024
"240518GG1946",2024-05-18,NA,"All Calls",NA,NA,NA,2024
"240519GG0081",2024-05-19,2024-05-19,"All Calls","Unit Assigned","Stop",NA,2024
"240519GG1180",2024-05-19,NA,"All Calls",NA,NA,NA,2024
"240519GG1489",2024-05-19,NA,"All Calls",NA,NA,NA,2024
"240520GG1602",2024-05-20,NA,"All Calls",NA,NA,NA,2024
"240521GG1678",2024-05-21,NA,"All Calls",NA,NA,NA,2024
"240522GG1852",2024-05-22,2024-05-22,"All Calls","Unit Assigned",NA,NA,2024
"240522GG2096",2024-05-22,2024-05-22,"All Calls","Unit Assigned",NA,NA,2024
"240522GG2177",2024-05-22,NA,"All Calls",NA,NA,NA,2024
"240523GG0444",2024-05-23,NA,"All Calls",NA,NA,NA,2024
"240523GG1107",2024-05-23,NA,"All Calls",NA,NA,NA,2024
"240523GG2111",2024-05-23,NA,"All Calls",NA,NA,NA,2024
"240525GG0017",2024-05-25,2024-05-25,"All Calls","Unit Assigned",NA,NA,2024
"240525GG2196",2024-05-25,NA,"All Calls",NA,NA,NA,2024
"240525GG2263",2024-05-25,NA,"All Calls",NA,NA,NA,2024
"240526GG1506",2024-05-26,NA,"All Calls",NA,NA,NA,2024
"240526GG2268",2024-05-26,NA,"All Calls",NA,NA,NA,2024
"240527GG0560",2024-05-27,NA,"All Calls",NA,NA,NA,2024
"240527GG1837",2024-05-27,NA,"All Calls",NA,NA,NA,2024
"240527GG1899",2024-05-27,NA,"All Calls",NA,NA,NA,2024
"240528GG2058",2024-05-28,NA,"All Calls",NA,NA,NA,2024
"240529GG1400",2024-05-29,NA,"All Calls",NA,NA,NA,2024
"240529GG1920",2024-05-29,NA,"All Calls",NA,NA,NA,2024
"240530GG0975",2024-05-30,NA,"All Calls",NA,NA,NA,2024
"240531GG0411",2024-05-31,NA,"All Calls",NA,NA,NA,2024
"240531GG2155",2024-05-31,NA,"All Calls",NA,NA,NA,2024
"240531GG2202",2024-05-31,NA,"All Calls",NA,NA,NA,2024
"240601GG2258",2024-06-01,NA,"All Calls",NA,NA,NA,2024
"240602GG0854",2024-06-02,2024-06-02,"All Calls","Unit Assigned",NA,NA,2024
"240602GG2100",2024-06-02,NA,"All Calls",NA,NA,NA,2024
"240602GG2232",2024-06-02,NA,"All Calls",NA,NA,NA,2024
